	state_client_id	block_1
609004	NE_713	39
609024	NE_714	
609712	NE_715	
610258	NE_716	24
611173	NE_717	
611174	NE_718	
611390	NE_719	94
611399	NE_720	
611498	NE_721	
611507	NE_722	
611509	NE_723	1
611947	NE_724	57
612773	NE_725	50
612957	NE_726	
613832	NE_727	
614003	NE_728	39
614048	NE_729	26
614056	NE_730	121
614123	NE_731	121
614129	NE_732	94
614208	NE_733	
614315	NE_734	
614349	NE_735	
614381	NE_736	73
614411	NE_737	
614425	NE_738	
614455	NE_739	
614569	NE_740	
614571	NE_741	
614613	NE_742	
614626	NE_743	28
614697	NE_744	
614698	NE_745	
614708	NE_746	
614717	NE_747	23
614726	NE_748	
614727	NE_749	39
614735	NE_750	
614748	NE_751	113
614760	NE_752	
614761	NE_753	
614820	NE_754	
614857	NE_755	44
614865	NE_756	
614868	NE_757	11
614882	NE_758	
614883	NE_759	
614884	NE_760	
614886	NE_761	
614888	NE_762	
614890	NE_763	
614894	NE_764	
614895	NE_765	
614899	NE_766	
614901	NE_767	
614903	NE_768	
614904	NE_769	57
614905	NE_770	73
614914	NE_771	
614916	NE_772	
614922	NE_773	
614923	NE_774	57
614924	NE_775	
614925	NE_776	
615023	NE_777	
615026	NE_778	
615027	NE_779	57
615101	NE_780	
616302	NE_781	118
616516	NE_782	11
618721	NE_783	
619125	NE_784	
621260	NE_785	23
621262	NE_786	73
621576	NE_787	
624033	NE_788	99
624038	NE_789	
624238	NE_790	21
624252	NE_791	
625529	NE_792	50
626598	NE_793	
626956	NE_794	
629257	NE_795	
632162	NE_796	
632515	NE_797	73
632516	NE_798	
633121	NE_799	121
633132	NE_800	
633232	NE_801	15
633945	NE_802	26
634018	NE_803	
634029	NE_804	121
634375	NE_805	
634446	NE_806	38
634493	NE_807	
634762	NE_808	
634763	NE_809	24
635022	NE_810	
635023	NE_811	
635025	NE_812	
635226	NE_813	89
635903	NE_814	24
635904	NE_815	44
635908	NE_816	
635922	NE_817	
635953	NE_818	73
636310	NE_819	
636311	NE_820	
636314	NE_821	
636319	NE_822	
636321	NE_823	73
636367	NE_824	
636368	NE_825	
636439	NE_826	
636443	NE_827	
636448	NE_828	
636450	NE_829	122
636561	NE_830	121
636562	NE_831	
636566	NE_832	
636638	NE_833	
636642	NE_834	
636648	NE_835	
636661	NE_836	
636662	NE_837	21
636663	NE_838	44
636696	NE_839	
636724	NE_840	
636727	NE_841	
636745	NE_842	
636746	NE_843	
636748	NE_844	
638137	NE_845	99
638400	NE_846	17
638829	NE_847	
638864	NE_848	57
641067	NE_849	
647244	NE_850	121
647537	NE_851	
647752	NE_852	24
647767	NE_853	
647938	NE_854	
648107	NE_855	57
649841	NE_856	
649884	NE_857	
649915	NE_858	
649992	NE_859	
650037	NE_860	
651165	NE_861	73
651949	NE_862	
652115	NE_863	89
652248	NE_864	11
652927	NE_865	73
653568	NE_866	
654347	NE_867	
654362	NE_868	
654716	NE_869	118
655188	NE_870	24
655454	NE_871	24
655471	NE_872	
655801	NE_873	73
655895	NE_874	133
656253	NE_875	
656254	NE_876	
656263	NE_877	46
656265	NE_878	
656266	NE_879	
656300	NE_880	
656305	NE_881	57
656354	NE_882	
656385	NE_883	
656400	NE_884	
656405	NE_885	
656429	NE_886	
656484	NE_887	
656485	NE_888	
656495	NE_889	
656497	NE_890	
656502	NE_891	
656504	NE_892	
656704	NE_893	
656710	NE_894	121
656711	NE_895	
656847	NE_896	
656868	NE_897	
656874	NE_898	
656876	NE_899	
656877	NE_900	
656879	NE_901	39
656911	NE_902	
656980	NE_903	118
656991	NE_904	
656996	NE_905	121
657001	NE_906	
657003	NE_907	46
657008	NE_908	
657011	NE_909	
657012	NE_910	
657013	NE_911	
657041	NE_912	
657047	NE_913	
657056	NE_914	26
657059	NE_915	
657078	NE_916	
657101	NE_917	
657104	NE_918	
657130	NE_919	73
657141	NE_920	
657150	NE_921	
657151	NE_922	89
657152	NE_923	73
657163	NE_924	23
657206	NE_925	23
657220	NE_926	
657222	NE_927	66
657244	NE_928	
658252	NE_929	24
658566	NE_930	21
658916	NE_931	23
659170	NE_932	11
659316	NE_933	1
659326	NE_934	73
659361	NE_935	1
659705	NE_936	
660608	NE_937	39
660660	NE_938	
664227	NE_939	
664644	NE_940	94
664677	NE_941	73
664962	NE_942	
665113	NE_943	
665307	NE_944	
666902	NE_945	
667006	NE_946	57
667026	NE_947	
667987	NE_948	73
668146	NE_949	
669226	NE_950	89
669599	NE_951	
670583	NE_952	73
673206	NE_953	44
673396	NE_954	21
673703	NE_955	46
674475	NE_956	133
676735	NE_957	
677340	NE_958	66
677842	NE_959	121
678194	NE_960	
678196	NE_961	
678197	NE_962	
678379	NE_963	
678380	NE_964	
678418	NE_965	73
678421	NE_966	73
678424	NE_967	
678425	NE_968	
678452	NE_969	
678474	NE_970	
678475	NE_971	
678609	NE_972	
678614	NE_973	
678641	NE_974	
678648	NE_975	
678657	NE_976	21
678682	NE_977	
678683	NE_978	
678684	NE_979	
678689	NE_980	
678704	NE_981	89
678705	NE_982	
679085	NE_983	
681809	NE_984	
682552	NE_985	
682840	NE_986	
682897	NE_987	
683087	NE_988	
683099	NE_989	
686175	NE_990	
686176	NE_991	23
687046	NE_992	
687841	NE_993	
687900	NE_994	
689393	NE_995	121
689818	NE_996	
690147	NE_997	46
694136	NE_998	
694294	NE_999	
694462	NE_1000	
694586	NE_1001	
697796	NE_1002	
697799	NE_1003	
697861	NE_1004	
697959	NE_1005	
698116	NE_1006	89
698188	NE_1007	39
698231	NE_1008	
699609	NE_1009	
700398	NE_1010	26
700415	NE_1011	
700495	NE_1012	73
700503	NE_1013	
700526	NE_1014	
700533	NE_1015	
700560	NE_1016	
700561	NE_1017	
700575	NE_1018	
700584	NE_1019	
700586	NE_1020	57
700606	NE_1021	
700730	NE_1022	21
700830	NE_1023	
700833	NE_1024	
700840	NE_1025	
700848	NE_1026	
700903	NE_1027	
700904	NE_1028	
700907	NE_1029	
700909	NE_1030	
701005	NE_1031	
701019	NE_1032	
701029	NE_1033	
701150	NE_1034	
701362	NE_1035	
701368	NE_1036	
701376	NE_1037	
701381	NE_1038	
701402	NE_1039	
701403	NE_1040	
701406	NE_1041	
701410	NE_1042	
701523	NE_1043	26
701537	NE_1044	
701540	NE_1045	118
701543	NE_1046	121
701548	NE_1047	
701563	NE_1048	38
701565	NE_1049	
701566	NE_1050	
701673	NE_1051	39
701707	NE_1052	57
701710	NE_1053	
702184	NE_1054	24
702306	NE_1055	26
702317	NE_1056	94
702497	NE_1057	
702498	NE_1058	17
702553	NE_1059	
702604	NE_1060	39
702641	NE_1061	
702642	NE_1062	
702646	NE_1063	
702679	NE_1064	
702853	NE_1065	26
702881	NE_1066	
702882	NE_1067	57
702885	NE_1068	112
702896	NE_1069	94
702913	NE_1070	
702914	NE_1071	
702917	NE_1072	
702921	NE_1073	
702922	NE_1074	118
702924	NE_1075	
702926	NE_1076	
702927	NE_1077	
702929	NE_1078	118
702943	NE_1079	118
702947	NE_1080	38
702953	NE_1081	
702957	NE_1082	
702972	NE_1083	
703962	NE_1084	
704062	NE_1085	
704063	NE_1086	
704823	NE_1087	57
705846	NE_1088	38
706655	NE_1089	
707083	NE_1090	
707250	NE_1091	39
707258	NE_1092	121
707347	NE_1093	
707567	NE_1094	94
708205	NE_1095	
708961	NE_1096	57
709154	NE_1097	57
709160	NE_1098	73
709185	NE_1099	72
709186	NE_1100	
709195	NE_1101	
709202	NE_1102	23
709228	NE_1103	
709381	NE_1104	39
709391	NE_1105	
709437	NE_1106	
709442	NE_1107	
709443	NE_1108	
709473	NE_1109	24
709479	NE_1110	
709484	NE_1111	
709485	NE_1112	
709486	NE_1113	
709561	NE_1114	
709565	NE_1115	
709571	NE_1116	
709580	NE_1117	38
709584	NE_1118	57
709587	NE_1119	46
709592	NE_1120	
709593	NE_1121	
709594	NE_1122	26
709599	NE_1123	
709663	NE_1124	
709684	NE_1125	
709686	NE_1126	26
709691	NE_1127	
709695	NE_1128	
709699	NE_1129	
709700	NE_1130	
709701	NE_1131	
709733	NE_1132	
709736	NE_1133	
709759	NE_1134	21
709767	NE_1135	
709768	NE_1136	
709769	NE_1137	
709770	NE_1138	
709860	NE_1139	
712287	NE_1140	
713807	NE_1141	57
714991	NE_1142	
715456	NE_1143	
716420	NE_1144	
716467	NE_1145	
716511	NE_1146	57
716533	NE_1147	89
716555	NE_1148	133
716610	NE_1149	
716831	NE_1150	
716848	NE_1151	
716849	NE_1152	
716851	NE_1153	
716881	NE_1154	94
716914	NE_1155	
716915	NE_1156	
716923	NE_1157	39
716930	NE_1158	
716982	NE_1159	
717034	NE_1160	
717036	NE_1161	
717037	NE_1162	
717041	NE_1163	118
717044	NE_1164	
717046	NE_1165	21
717047	NE_1166	
717136	NE_1167	
717823	NE_1168	1
717881	NE_1169	
719549	NE_1170	121
720256	NE_1171	
720334	NE_1172	34
721550	NE_1173	94
721810	NE_1174	73
722307	NE_1175	
723105	NE_1176	66
723140	NE_1177	
723329	NE_1178	
723339	NE_1179	
723411	NE_1180	
723539	NE_1181	26
723565	NE_1182	118
723620	NE_1183	118
723781	NE_1184	38
724878	NE_1185	
724937	NE_1186	
724938	NE_1187	
725057	NE_1188	
725071	NE_1189	
725075	NE_1190	
725082	NE_1191	
725133	NE_1192	46
725184	NE_1193	
725185	NE_1194	
725244	NE_1195	
725246	NE_1196	
725248	NE_1197	
725256	NE_1198	
725295	NE_1199	
725298	NE_1200	
725302	NE_1201	
725306	NE_1202	
725317	NE_1203	17
725318	NE_1204	46
725348	NE_1205	
725384	NE_1206	21
725398	NE_1207	
725399	NE_1208	46
725412	NE_1209	
725413	NE_1210	
725415	NE_1211	
725417	NE_1212	
725422	NE_1213	
725429	NE_1214	46
725474	NE_1215	
725490	NE_1216	
725612	NE_1217	
725695	NE_1218	
725735	NE_1219	121
727089	NE_1220	
728609	NE_1221	
728612	NE_1222	
728643	NE_1223	
730235	NE_1224	57
730336	NE_1225	
733070	NE_1226	
733110	NE_1227	
733140	NE_1228	39
733156	NE_1229	
733215	NE_1230	
733329	NE_1231	
733353	NE_1232	
733354	NE_1233	
733355	NE_1234	
733360	NE_1235	
733361	NE_1236	23
733449	NE_1237	
733458	NE_1238	39
733463	NE_1239	
733464	NE_1240	
733465	NE_1241	
733467	NE_1242	
733477	NE_1243	
733479	NE_1244	118
733500	NE_1245	
733507	NE_1246	
733529	NE_1247	
733537	NE_1248	46
733552	NE_1249	
733554	NE_1250	23
733578	NE_1251	
733588	NE_1252	
734432	NE_1253	11
734619	NE_1254	
735411	NE_1255	
735910	NE_1256	39
735977	NE_1257	15
735978	NE_1258	
736005	NE_1259	
736011	NE_1260	24
736581	NE_1261	
736779	NE_1262	24
737077	NE_1263	
737079	NE_1264	
737746	NE_1265	
737918	NE_1266	
737926	NE_1267	94
739019	NE_1268	
739865	NE_1269	
740341	NE_1270	
740489	NE_1271	46
740513	NE_1272	
740535	NE_1273	
740687	NE_1274	
740729	NE_1275	
740730	NE_1276	
740758	NE_1277	118
740768	NE_1278	118
740780	NE_1279	
740781	NE_1280	18
740788	NE_1281	
740789	NE_1282	
740960	NE_1283	
741049	NE_1284	
741055	NE_1285	
741056	NE_1286	
741067	NE_1287	26
741071	NE_1288	
741073	NE_1289	
741075	NE_1290	
741076	NE_1291	
741077	NE_1292	
741109	NE_1293	
741148	NE_1294	
741182	NE_1295	
741254	NE_1296	
741257	NE_1297	46
741265	NE_1298	
741384	NE_1299	
742947	NE_1300	
743101	NE_1301	
743380	NE_1302	
745012	NE_1303	1
746017	NE_1304	
746236	NE_1305	
747033	NE_1306	
747997	NE_1307	
747998	NE_1308	
748013	NE_1309	118
748101	NE_1310	
748102	NE_1311	
748117	NE_1312	44
748120	NE_1313	44
748486	NE_1314	28
748589	NE_1315	
748590	NE_1316	
748596	NE_nan	
748597	NE_1317	
748621	NE_1318	
748623	NE_1319	
748629	NE_1320	
748631	NE_1321	
748638	NE_1322	
748651	NE_1323	
748655	NE_1324	
748658	NE_1325	
748659	NE_1326	
748661	NE_1327	
748662	NE_1328	
748674	NE_1329	
748675	NE_1330	
748677	NE_1331	
748746	NE_1332	
748756	NE_1333	
748760	NE_1334	
749541	NE_1335	
750407	NE_1336	
750410	NE_1337	
751877	NE_1338	
752734	NE_1339	
752842	NE_1340	
752909	NE_1341	
753183	NE_1342	
753218	NE_1343	
755530	NE_1344	
757100	NE_1345	
757284	NE_1346	
757299	NE_1347	
757491	NE_1348	
757503	NE_1349	
757508	NE_1350	
757510	NE_1351	
757525	NE_1352	
757527	NE_1353	
757529	NE_1354	
757531	NE_1355	
757535	NE_1356	
757536	NE_1357	
757569	NE_1358	
757601	NE_1359	
757632	NE_1360	
757633	NE_1361	
757634	NE_1362	
757635	NE_1363	
757636	NE_1364	34
757639	NE_1365	
757678	NE_1366	
757679	NE_1367	
757698	NE_1368	
757701	NE_1369	
757721	NE_1370	
757746	NE_1371	
757815	NE_1372	
757818	NE_1373	46
757856	NE_1374	
757999	NE_1375	
758743	NE_1376	
759302	NE_1377	
761275	NE_1378	
761355	NE_1379	
761451	NE_1380	
762172	NE_1381	73
763391	NE_1382	23
763499	NE_1383	
764567	NE_1384	
764789	NE_1385	
767126	NE_1386	
767129	NE_1387	
767229	NE_1388	
767248	NE_1389	
767267	NE_1390	
767268	NE_1391	23
767271	NE_1392	
767297	NE_1393	39
767320	NE_1394	57
767325	NE_1395	
767337	NE_1396	
767357	NE_1397	
767436	NE_1398	
768053	NE_1399	
768937	NE_1400	
769392	NE_1401	
769423	NE_1402	39
771602	NE_1403	
775634	NE_1404	
775751	NE_1405	
775956	NE_1406	
775967	NE_1407	
775971	NE_1408	
775999	NE_1409	
776025	NE_1410	
776109	NE_1411	
776130	NE_1412	
776138	NE_1413	23
776339	NE_1414	
776341	NE_1415	
776383	NE_1416	
776384	NE_1417	
776395	NE_1418	
776412	NE_1419	
776413	NE_1420	
776546	NE_1421	
781524	NE_1422	28
781808	NE_1423	
782040	NE_1424	
782694	NE_1425	
783764	NE_1426	
783814	NE_1427	
786485	NE_1428	
786645	NE_1429	
786823	NE_1430	
786883	NE_1431	
787012	NE_1432	
787013	NE_1433	
787026	NE_1434	
787039	NE_1435	
787094	NE_1436	
787106	NE_1437	
787108	NE_1438	
787110	NE_1439	
787179	NE_1440	
787180	NE_1441	
787193	NE_1442	
787205	NE_1443	
789314	NE_1444	
790087	NE_1445	
790713	NE_1446	
793398	NE_1447	
796539	NE_1448	57
796685	NE_1449	
853664	IA_0	231
853667	IA_1	200
853668	IA_2	
853669	IA_3	
853670	IA_4	116
853671	IA_5	204
853672	IA_6	
853673	IA_7	142
853674	IA_8	27
853675	IA_9	26
853687	IA_10	81
853688	IA_11	130
853689	IA_12	23
853690	IA_13	80
853691	IA_14	81
853698	IA_15	28
853699	IA_16	220
853701	IA_17	161
853702	IA_18	161
853711	IA_19	231
853712	IA_20	209
853713	IA_21	181
853714	IA_22	28
853715	IA_23	209
853716	IA_24	230
853718	IA_25	90
853720	IA_26	140
853722	IA_27	23
853726	IA_28	
853727	IA_29	
853730	IA_30	140
853735	IA_31	
853736	IA_32	
853753	IA_33	200
853757	IA_34	12
853758	IA_35	181
853759	IA_36	12
853768	IA_37	200
853769	IA_38	
853770	IA_39	
853788	IA_40	51
853790	IA_41	200
853791	IA_42	190
853792	IA_43	231
853793	IA_44	58
853794	IA_45	
853795	IA_46	80
853796	IA_47	190
853797	IA_48	190
853798	IA_49	195
853799	IA_50	57
853836	IA_51	12
853846	IA_52	200
853847	IA_53	196
853848	IA_54	140
853849	IA_55	140
853851	IA_56	181
853869	IA_57	19
853870	IA_58	19
853873	IA_59	230
853875	IA_60	80
853879	IA_61	262
853882	IA_62	19
853887	IA_63	
853898	IA_64	146
853902	IA_65	70
853908	IA_66	209
853909	IA_67	231
853910	IA_68	181
853911	IA_69	45
853912	IA_70	45
853913	IA_71	250
853926	IA_72	209
853928	IA_73	80
853929	IA_74	45
853966	IA_75	200
853971	IA_76	196
853973	IA_77	19
853983	IA_78	116
853988	IA_79	70
853989	IA_80	28
853995	IA_81	107
854005	IA_82	220
854008	IA_83	212
854011	IA_84	203
854014	IA_85	45
854016	IA_86	86
854019	IA_87	12
854021	IA_88	12
854038	IA_89	28
854041	IA_90	51
854042	IA_91	45
854113	IA_92	220
854114	IA_93	220
854117	IA_94	58
854118	IA_95	27
854119	IA_96	
854120	IA_97	190
854121	IA_98	116
854122	IA_99	196
854123	IA_100	190
854124	IA_101	86
854125	IA_102	190
854130	IA_103	181
854155	IA_104	140
854162	IA_105	45
854168	IA_106	45
854169	IA_107	181
854172	IA_108	19
854173	IA_109	181
854176	IA_110	220
854186	IA_111	169
854189	IA_112	90
854191	IA_113	90
854209	IA_114	140
854211	IA_115	119
854217	IA_116	204
854218	IA_117	190
854221	IA_118	
854253	IA_119	191
854255	IA_120	116
854259	IA_121	58
854260	IA_122	203
854261	IA_123	80
854262	IA_124	23
854267	IA_125	116
854270	IA_126	195
854275	IA_127	140
854277	IA_128	140
854279	IA_129	196
854280	IA_130	
854289	IA_131	28
854291	IA_132	204
854294	IA_133	196
854295	IA_134	5
854378	IA_135	220
854379	IA_136	79
854380	IA_137	27
854383	IA_138	191
854384	IA_139	191
854391	IA_140	203
854392	IA_141	203
854393	IA_142	203
854394	IA_143	180
854397	IA_144	195
854398	IA_145	80
854399	IA_146	250
854400	IA_147	86
854401	IA_148	195
854402	IA_149	195
854403	IA_150	80
854404	IA_151	250
854405	IA_152	212
854406	IA_153	27
854408	IA_154	51
854409	IA_155	181
854450	IA_156	209
854454	IA_157	238
854461	IA_158	140
854475	IA_159	
854477	IA_160	
854478	IA_161	27
854482	IA_162	142
854485	IA_163	81
854495	IA_164	190
854504	IA_165	28
854508	IA_166	27
854517	IA_167	26
854524	IA_168	27
854526	IA_169	23
854527	IA_170	190
854528	IA_171	190
854532	IA_172	149
854544	IA_173	195
854554	IA_174	203
854555	IA_175	
854563	IA_176	26
854564	IA_177	62
854565	IA_178	191
854573	IA_179	204
854602	IA_180	57
854607	IA_181	116
854608	IA_182	28
854609	IA_183	116
854666	IA_184	231
854672	IA_185	196
854682	IA_186	142
854684	IA_187	90
854685	IA_188	90
854686	IA_189	196
854687	IA_190	26
854688	IA_191	
854689	IA_192	231
854690	IA_193	
854691	IA_194	
854692	IA_195	27
854693	IA_196	
854695	IA_197	
854697	IA_198	
854698	IA_199	
854705	IA_200	81
854707	IA_201	107
854711	IA_202	12
854729	IA_203	26
854731	IA_204	231
854734	IA_205	62
854735	IA_206	90
854742	IA_207	19
854749	IA_208	
854750	IA_209	28
854751	IA_210	
854752	IA_211	
854753	IA_212	
854815	IA_213	255
854818	IA_214	19
854819	IA_215	5
854851	IA_216	140
854857	IA_217	181
854863	IA_218	28
854864	IA_219	
854869	IA_220	181
854871	IA_221	5
854873	IA_222	195
854874	IA_223	27
854875	IA_224	
854876	IA_225	26
854972	IA_226	209
854984	IA_227	220
854985	IA_228	220
854989	IA_229	81
854990	IA_230	196
854992	IA_231	116
854993	IA_232	81
854995	IA_233	142
854996	IA_234	196
855003	IA_235	62
855006	IA_236	58
855011	IA_237	119
855022	IA_238	5
855025	IA_239	80
855031	IA_240	238
855035	IA_241	231
855038	IA_242	81
855046	IA_243	149
855051	IA_244	195
855053	IA_245	
855054	IA_246	86
855075	IA_247	
855101	IA_248	19
855102	IA_249	19
855107	IA_250	212
855108	IA_251	58
855124	IA_252	86
855125	IA_253	51
855128	IA_254	
855134	IA_255	58
855153	IA_256	79
855154	IA_257	79
855155	IA_258	79
855208	IA_259	45
855210	IA_260	81
855217	IA_261	204
855220	IA_262	80
855230	IA_263	26
855231	IA_264	5
855232	IA_265	5
855235	IA_266	190
855238	IA_267	5
855240	IA_268	5
855250	IA_269	5
855311	IA_270	26
855317	IA_271	51
855330	IA_272	58
855331	IA_273	58
855332	IA_274	58
855334	IA_275	231
855336	IA_276	23
855338	IA_277	28
855347	IA_278	23
855348	IA_279	26
855349	IA_280	203
855352	IA_281	119
855357	IA_282	
855379	IA_283	58
855390	IA_284	51
855391	IA_285	196
855395	IA_286	181
855396	IA_287	90
855397	IA_288	90
855398	IA_289	116
855399	IA_290	195
855400	IA_291	81
855420	IA_292	90
855435	IA_293	79
855438	IA_294	80
855448	IA_295	230
855464	IA_296	209
855466	IA_297	115
855500	IA_298	
855508	IA_299	196
855521	IA_300	200
855542	IA_301	200
855543	IA_302	27
855545	IA_303	200
855549	IA_304	200
855552	IA_305	250
855561	IA_306	195
855586	IA_307	140
855592	IA_308	12
855704	IA_309	119
855709	IA_310	79
855716	IA_311	238
855724	IA_312	200
855729	IA_313	107
855749	IA_314	161
855765	IA_315	149
855766	IA_316	230
855774	IA_317	57
855775	IA_318	209
855793	IA_319	130
855795	IA_320	212
855801	IA_321	
855805	IA_322	27
855808	IA_323	26
855815	IA_324	220
855818	IA_325	51
855829	IA_326	116
855925	IA_327	212
855953	IA_328	231
855954	IA_329	231
856002	IA_330	5
856114	IA_331	23
856116	IA_332	79
856159	IA_333	27
856160	IA_334	12
856164	IA_335	230
856165	IA_336	230
856166	IA_337	142
856179	IA_338	79
856181	IA_339	27
856198	IA_340	195
856202	IA_341	195
856223	IA_342	86
856250	IA_343	86
856251	IA_344	5
856309	IA_345	80
856322	IA_346	116
856481	IA_347	238
856487	IA_348	238
856488	IA_349	238
856507	IA_350	231
856508	IA_351	231
856520	IA_352	238
856521	IA_353	238
856524	IA_354	238
856546	IA_355	209
856551	IA_356	231
856552	IA_357	231
856556	IA_358	
856560	IA_359	142
856581	IA_360	195
856585	IA_361	180
856601	IA_362	196
856606	IA_363	12
856619	IA_364	
856645	IA_365	203
856678	IA_366	62
856687	IA_367	231
856767	IA_368	79
856832	IA_369	200
856833	IA_370	200
856835	IA_371	200
856861	IA_372	195
856864	IA_373	
856866	IA_374	195
856880	IA_375	79
856881	IA_376	79
856882	IA_377	79
856885	IA_378	79
856916	IA_379	230
856948	IA_380	28
857001	IA_381	
857064	IA_382	
857080	IA_383	51
857081	IA_384	
857088	IA_385	19
857099	IA_386	119
857115	IA_387	
857118	IA_388	79
857165	IA_389	81
857374	IA_390	86
857402	IA_391	
857483	IA_392	200
857660	IA_393	262
857738	IA_394	181
857760	IA_395	231
857858	IA_396	
857859	IA_397	149
857943	IA_398	80
857951	IA_399	86
857952	IA_400	195
857959	IA_401	140
857968	IA_402	
858231	IA_403	142
858234	IA_404	195
858249	IA_405	195
858250	IA_406	
858254	IA_407	86
858255	IA_408	
858256	IA_409	86
858302	IA_410	79
858410	IA_411	231
858460	IA_412	203
858505	IA_413	200
858516	IA_414	146
858742	IA_415	196
858768	IA_416	26
858874	IA_417	26
858888	IA_418	28
858892	IA_419	26
858987	IA_420	
859086	IA_421	191
859089	IA_422	79
859187	IA_423	80
859326	IA_424	26
859350	IA_425	110
859411	IA_426	
859414	IA_427	23
859415	IA_428	130
859419	IA_429	195
859637	IA_430	200
859693	IA_431	
859825	IA_432	32
859849	IA_433	119
859865	IA_434	238
859937	IA_435	23
859944	IA_436	45
859955	IA_437	230
859967	IA_438	220
860007	IA_439	
860008	IA_440	
860027	IA_441	
860084	IA_442	5
860142	IA_443	80
860207	IA_444	116
860397	IA_445	142
860400	IA_446	
860401	IA_447	90
860412	IA_448	19
860429	IA_449	140
860446	IA_450	142
860469	IA_451	27
860523	IA_452	204
860575	IA_453	
860595	IA_454	58
860597	IA_455	
860624	IA_456	119
860648	IA_457	70
860737	IA_458	
860742	IA_459	140
860776	IA_460	
860779	IA_461	142
860846	IA_462	
860988	IA_463	
861045	IA_464	
861082	IA_465	190
861100	IA_466	
861159	IA_467	142
861163	IA_468	146
861180	IA_469	
861270	IA_470	
861298	IA_471	231
861377	IA_472	115
861385	IA_473	200
861403	IA_474	80
861819	IA_475	
861828	IA_476	142
861829	IA_477	5
861830	IA_478	5
861841	IA_479	5
861889	IA_480	23
861938	IA_481	5
861946	IA_482	23
862070	IA_483	220
862165	IA_484	
862388	IA_485	12
862393	IA_486	238
862422	IA_487	27
862427	IA_488	27
862569	IA_489	19
862576	IA_490	142
862654	IA_491	
862735	IA_492	196
862773	IA_493	231
862836	IA_494	27
862837	IA_495	27
862903	IA_496	209
862935	IA_497	26
862945	IA_498	238
863097	IA_499	
863171	IA_500	58
863334	IA_501	79
863339	IA_502	12
863340	IA_503	5
863346	IA_504	
863347	IA_505	140
863350	IA_506	5
863519	IA_507	238
863520	IA_508	238
863526	IA_509	196
863531	IA_510	58
863594	IA_511	140
864209	IA_512	12
864256	IA_513	28
864257	IA_514	238
864269	IA_515	
864606	IA_516	119
864682	IA_517	204
864836	IA_518	
865137	IA_519	5
865925	IA_520	130
865939	IA_521	
865940	IA_522	57
866143	IA_523	140
866144	IA_524	5
866165	IA_525	
866257	IA_526	
866328	IA_527	238
866336	IA_528	204
866339	IA_529	
866350	IA_530	200
866464	IA_531	58
866613	IA_532	116
867080	IA_533	204
867621	IA_534	
867755	IA_535	79
867779	IA_536	107
867781	IA_537	107
868402	IA_538	51
868538	IA_539	
868551	IA_540	
868665	IA_541	203
868777	IA_542	142
870240	IA_543	119
870242	IA_544	
870252	IA_545	142
870282	IA_546	12
870877	IA_547	58
871013	IA_548	146
871225	IA_549	116
871403	IA_550	203
871404	IA_551	196
871862	IA_552	200
872215	IA_553	119
872491	IA_554	142
872528	IA_555	
872624	IA_556	140
872662	IA_557	204
872847	IA_558	32
872892	IA_559	209
873047	IA_560	238
874130	IA_561	27
874383	IA_562	100
874865	IA_563	116
874904	IA_564	142
875106	IA_565	231
875430	IA_566	142
875605	IA_567	79
875649	IA_568	23
876451	IA_569	
876561	IA_570	51
877030	IA_571	142
877559	IA_572	
877621	IA_573	
878654	IA_574	200
879031	IA_575	119
879239	IA_576	27
879292	IA_577	
881039	IA_578	
881117	IA_579	
881911	IA_580	79
882198	IA_581	
882280	IA_582	5
883411	IA_583	
884249	IA_584	
885078	IA_585	26
885213	IA_586	
886936	IA_587	23
887711	IA_588	
888192	IA_589	32
